"n_persons","any_same"
31,TRUE
31,FALSE
31,TRUE
31,FALSE
31,TRUE
31,FALSE
31,FALSE
31,FALSE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,FALSE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,FALSE
31,TRUE
31,FALSE
31,TRUE
31,FALSE
31,TRUE
31,FALSE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,FALSE
31,TRUE
31,FALSE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,FALSE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,FALSE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,FALSE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,FALSE
31,FALSE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,FALSE
31,TRUE
31,FALSE
31,FALSE
31,FALSE
31,FALSE
31,FALSE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,FALSE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,FALSE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,FALSE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,FALSE
31,FALSE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,FALSE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,FALSE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,FALSE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,FALSE
31,FALSE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,FALSE
31,FALSE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,FALSE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,FALSE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,FALSE
31,TRUE
31,FALSE
31,TRUE
31,FALSE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,FALSE
31,FALSE
31,FALSE
31,FALSE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,FALSE
31,FALSE
31,FALSE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,FALSE
31,TRUE
31,FALSE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,FALSE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,FALSE
31,FALSE
31,TRUE
31,TRUE
31,FALSE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,FALSE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,FALSE
31,TRUE
31,FALSE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,FALSE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,FALSE
31,TRUE
31,FALSE
31,TRUE
31,FALSE
31,FALSE
31,TRUE
31,TRUE
31,FALSE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,TRUE
31,FALSE
31,FALSE
31,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,FALSE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,FALSE
32,TRUE
32,FALSE
32,FALSE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,FALSE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,FALSE
32,TRUE
32,FALSE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,FALSE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,FALSE
32,FALSE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,FALSE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,FALSE
32,FALSE
32,FALSE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,FALSE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,FALSE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,FALSE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,FALSE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,FALSE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,FALSE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,FALSE
32,FALSE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,FALSE
32,FALSE
32,TRUE
32,TRUE
32,FALSE
32,FALSE
32,TRUE
32,FALSE
32,TRUE
32,FALSE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,FALSE
32,FALSE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,FALSE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,FALSE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,FALSE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,FALSE
32,FALSE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,FALSE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,FALSE
32,TRUE
32,FALSE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,FALSE
32,TRUE
32,FALSE
32,FALSE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,TRUE
32,FALSE
32,TRUE
32,TRUE
33,TRUE
33,TRUE
33,FALSE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,FALSE
33,TRUE
33,TRUE
33,TRUE
33,FALSE
33,TRUE
33,TRUE
33,FALSE
33,TRUE
33,TRUE
33,TRUE
33,FALSE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,FALSE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,FALSE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,FALSE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,FALSE
33,TRUE
33,TRUE
33,FALSE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,FALSE
33,TRUE
33,TRUE
33,FALSE
33,TRUE
33,FALSE
33,FALSE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,FALSE
33,TRUE
33,FALSE
33,TRUE
33,TRUE
33,FALSE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,FALSE
33,TRUE
33,TRUE
33,FALSE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,FALSE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,FALSE
33,FALSE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,FALSE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,FALSE
33,TRUE
33,TRUE
33,FALSE
33,TRUE
33,TRUE
33,TRUE
33,FALSE
33,TRUE
33,FALSE
33,TRUE
33,FALSE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
33,TRUE
